Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
1ppn-all-1sec,41,75,2.04,1.76,0.28
1ppn-all-1sec,41,76,2.05,1.77,0.28
1ppn-all-1sec,41,77,2.18,1.75,0.43
1ppn-all-1sec,41,78,2.06,1.74,0.32
1ppn-all-1sec,41,79,2.09,1.74,0.35
1ppn-all-1sec,41,80,2.13,1.78,0.35
1ppn-all-1sec,41,81,2.18,1.83,0.35
1ppn-all-1sec,41,82,2.09,1.73,0.36
1ppn-all-1sec,41,83,2.07,1.73,0.34
1ppn-all-1sec,41,84,2.07,1.73,0.34
1ppn-all-1sec,41,85,2.1,1.73,0.37
1ppn-all-1sec,41,86,2.1,1.74,0.36
1ppn-all-1sec,41,87,2.09,1.74,0.35
1ppn-all-1sec,41,88,2.05,1.74,0.31
1ppn-all-1sec,41,89,2.08,1.73,0.35
1ppn-all-1sec,41,90,2.04,1.74,0.3
1ppn-all-1sec,41,91,2.04,1.75,0.29
1ppn-all-1sec,41,92,2.07,1.73,0.34
1ppn-all-1sec,41,93,2.1,1.74,0.36
1ppn-all-1sec,41,94,2.07,1.74,0.33
1ppn-all-1sec,41,95,2.07,1.73,0.34
1ppn-all-1sec,41,96,2.09,1.75,0.34
1ppn-all-1sec,41,97,2.08,1.75,0.33
1ppn-all-1sec,41,98,2.05,1.75,0.3
1ppn-all-1sec,41,99,2.12,1.78,0.34
1ppn-all-1sec,41,100,2.13,1.75,0.38
1ppn-all-1sec,41,101,2.1,1.75,0.35
1ppn-all-1sec,41,102,2.06,1.78,0.28
1ppn-all-1sec,41,103,2.31,2.04,0.27
1ppn-all-1sec,41,104,3.39,3.0,0.39
1ppn-all-1sec,41,105,2.1,1.73,0.37
1ppn-all-1sec,41,106,2.08,1.74,0.34
1ppn-all-1sec,41,107,2.22,1.74,0.48
1ppn-all-1sec,41,108,2.12,1.73,0.39
1ppn-all-1sec,41,109,2.07,1.76,0.31
1ppn-all-1sec,41,110,2.07,1.73,0.34
1ppn-all-1sec,41,111,2.01,1.72,0.29
1ppn-all-1sec,41,112,2.09,1.74,0.35
1ppn-all-1sec,41,113,2.05,1.73,0.32
1ppn-all-1sec,41,114,2.07,1.74,0.33
1ppn-all-1sec,41,115,2.06,1.74,0.32
1ppn-all-1sec,41,116,2.06,1.74,0.32
1ppn-all-1sec,41,117,2.08,1.73,0.35
1ppn-all-1sec,41,118,2.06,1.73,0.33
1ppn-all-1sec,41,119,2.12,1.77,0.35
1ppn-all-1sec,41,120,2.07,1.73,0.34
1ppn-all-1sec,41,121,2.08,1.76,0.32
1ppn-all-1sec,41,122,2.04,1.73,0.31
1ppn-all-1sec,41,123,2.12,1.79,0.33
1ppn-all-1sec,41,124,2.09,1.81,0.28
1ppn-all-1sec,41,125,2.03,1.75,0.28
1ppn-all-1sec,41,126,2.14,1.75,0.39
1ppn-all-1sec,41,127,2.2,1.76,0.44
1ppn-all-1sec,41,128,2.13,1.73,0.4
1ppn-all-1sec,41,129,2.08,1.73,0.35
1ppn-all-1sec,41,130,2.07,1.73,0.34
1ppn-all-1sec,41,131,2.07,1.73,0.34
1ppn-all-1sec,41,132,2.06,1.73,0.33
1ppn-all-1sec,41,133,,,0.32
1ppn-all-1sec,42,1,2.65,1.97,0.68
1ppn-all-1sec,42,2,2.07,1.74,0.33
1ppn-all-1sec,42,3,2.03,1.76,0.27
1ppn-all-1sec,42,4,2.08,1.73,0.35
1ppn-all-1sec,42,5,2.12,1.79,0.33
1ppn-all-1sec,42,6,2.11,1.81,0.3
1ppn-all-1sec,42,7,2.15,1.77,0.38
1ppn-all-1sec,42,8,2.07,1.73,0.34
1ppn-all-1sec,42,9,2.03,1.75,0.28
1ppn-all-1sec,42,10,2.12,1.73,0.39
1ppn-all-1sec,42,11,2.21,1.83,0.38
1ppn-all-1sec,42,12,2.1,1.82,0.28
1ppn-all-1sec,42,13,2.12,1.77,0.35
1ppn-all-1sec,42,14,2.06,1.75,0.31
1ppn-all-1sec,42,15,2.1,1.74,0.36
1ppn-all-1sec,42,16,2.09,1.73,0.36
1ppn-all-1sec,42,17,2.11,1.74,0.37
1ppn-all-1sec,42,18,2.15,1.81,0.34
1ppn-all-1sec,42,19,2.12,1.81,0.31
1ppn-all-1sec,42,20,2.04,1.72,0.32
1ppn-all-1sec,42,21,2.15,1.78,0.37
1ppn-all-1sec,42,22,2.13,1.77,0.36
1ppn-all-1sec,42,23,2.03,1.74,0.29
1ppn-all-1sec,42,24,2.09,1.74,0.35
1ppn-all-1sec,42,25,2.09,1.73,0.36
1ppn-all-1sec,42,26,2.15,1.78,0.37
1ppn-all-1sec,42,27,2.06,1.78,0.28
1ppn-all-1sec,42,28,2.16,1.8,0.36
1ppn-all-1sec,42,29,2.0,1.72,0.28
1ppn-all-1sec,42,30,2.1,1.78,0.32
1ppn-all-1sec,42,31,2.06,1.73,0.33
1ppn-all-1sec,42,32,2.11,1.76,0.35
1ppn-all-1sec,42,33,2.09,1.74,0.35
1ppn-all-1sec,42,34,2.09,1.74,0.35
1ppn-all-1sec,42,35,2.05,1.72,0.33
1ppn-all-1sec,42,36,2.1,1.77,0.33
1ppn-all-1sec,42,37,2.13,1.78,0.35
1ppn-all-1sec,42,38,2.07,1.75,0.32
1ppn-all-1sec,42,39,2.05,1.73,0.32
1ppn-all-1sec,42,40,2.02,1.73,0.29
1ppn-all-1sec,42,41,2.09,1.73,0.36
1ppn-all-1sec,42,42,2.06,1.73,0.33
1ppn-all-1sec,42,43,2.1,1.74,0.36
1ppn-all-1sec,42,44,2.08,1.73,0.35
1ppn-all-1sec,42,45,2.11,1.76,0.35
1ppn-all-1sec,42,46,2.09,1.73,0.36
1ppn-all-1sec,42,47,2.07,1.73,0.34
1ppn-all-1sec,42,48,2.12,1.76,0.36
1ppn-all-1sec,42,49,2.11,1.76,0.35
1ppn-all-1sec,42,50,2.08,1.75,0.33
1ppn-all-1sec,42,51,2.15,1.79,0.36
1ppn-all-1sec,42,52,2.14,1.73,0.41
1ppn-all-1sec,42,53,2.15,1.79,0.36
1ppn-all-1sec,42,54,2.01,1.72,0.29
1ppn-all-1sec,42,55,2.07,1.73,0.34
1ppn-all-1sec,42,56,2.04,1.73,0.31
1ppn-all-1sec,42,57,2.09,1.74,0.35
1ppn-all-1sec,42,58,2.05,1.72,0.33
1ppn-all-1sec,42,59,2.08,1.73,0.35
1ppn-all-1sec,42,60,2.09,1.76,0.33
1ppn-all-1sec,42,61,2.04,1.73,0.31
1ppn-all-1sec,42,62,2.09,1.75,0.34
1ppn-all-1sec,42,63,2.14,1.81,0.33
1ppn-all-1sec,42,64,2.11,1.79,0.32
1ppn-all-1sec,42,65,2.07,1.72,0.35
1ppn-all-1sec,42,66,2.07,1.76,0.31
1ppn-all-1sec,42,67,2.07,1.73,0.34
1ppn-all-1sec,42,68,2.06,1.73,0.33
1ppn-all-1sec,42,69,2.07,1.73,0.34
1ppn-all-1sec,42,70,2.07,1.72,0.35
1ppn-all-1sec,42,71,1.99,1.72,0.27
1ppn-all-1sec,42,72,2.09,1.74,0.35
1ppn-all-1sec,42,73,2.03,1.75,0.28
1ppn-all-1sec,42,74,2.05,1.76,0.29
1ppn-all-1sec,42,75,2.04,1.72,0.32
1ppn-all-1sec,42,76,2.05,1.78,0.27
1ppn-all-1sec,42,77,2.11,1.75,0.36
1ppn-all-1sec,42,78,2.12,1.75,0.37
1ppn-all-1sec,42,79,2.06,1.73,0.33
1ppn-all-1sec,42,80,2.09,1.78,0.31
1ppn-all-1sec,42,81,2.07,1.76,0.31
1ppn-all-1sec,42,82,2.09,1.77,0.32
1ppn-all-1sec,42,83,2.06,1.73,0.33
1ppn-all-1sec,42,84,2.05,1.72,0.33
1ppn-all-1sec,42,85,2.01,1.72,0.29
1ppn-all-1sec,42,86,2.07,1.73,0.34
1ppn-all-1sec,42,87,2.06,1.73,0.33
1ppn-all-1sec,42,88,2.07,1.73,0.34
1ppn-all-1sec,42,89,2.06,1.72,0.34
1ppn-all-1sec,42,90,2.05,1.73,0.32
1ppn-all-1sec,42,91,2.02,1.73,0.29
1ppn-all-1sec,42,92,2.05,1.73,0.32
1ppn-all-1sec,42,93,2.04,1.73,0.31
1ppn-all-1sec,42,94,2.07,1.73,0.34
1ppn-all-1sec,42,95,2.04,1.73,0.31
1ppn-all-1sec,42,96,2.08,1.74,0.34
1ppn-all-1sec,42,97,2.05,1.75,0.3
1ppn-all-1sec,42,98,2.05,1.74,0.31
1ppn-all-1sec,42,99,2.03,1.74,0.29
1ppn-all-1sec,42,100,2.1,1.76,0.34
1ppn-all-1sec,42,101,2.11,1.77,0.34
1ppn-all-1sec,42,102,2.09,1.75,0.34
1ppn-all-1sec,42,103,2.07,1.75,0.32
1ppn-all-1sec,42,104,2.25,1.88,0.37
1ppn-all-1sec,42,105,2.0,1.73,0.27
1ppn-all-1sec,42,106,2.2,1.79,0.41
1ppn-all-1sec,42,107,2.14,1.73,0.41
1ppn-all-1sec,42,108,2.16,1.73,0.43
1ppn-all-1sec,42,109,2.09,1.75,0.34
1ppn-all-1sec,42,110,2.05,1.72,0.33
1ppn-all-1sec,42,111,2.15,1.77,0.38
1ppn-all-1sec,42,112,2.12,1.74,0.38
1ppn-all-1sec,42,113,2.04,1.73,0.31
1ppn-all-1sec,42,114,2.25,1.73,0.52
1ppn-all-1sec,42,115,2.07,1.72,0.35
1ppn-all-1sec,42,116,2.05,1.73,0.32
1ppn-all-1sec,42,117,2.02,1.74,0.28
1ppn-all-1sec,42,118,2.07,1.73,0.34
1ppn-all-1sec,42,119,2.08,1.74,0.34
1ppn-all-1sec,42,120,2.1,1.77,0.33
1ppn-all-1sec,42,121,2.05,1.73,0.32
1ppn-all-1sec,42,122,2.08,1.75,0.33
1ppn-all-1sec,42,123,2.05,1.72,0.33
1ppn-all-1sec,42,124,2.18,1.79,0.39
1ppn-all-1sec,42,125,2.12,1.78,0.34
1ppn-all-1sec,42,126,2.05,1.79,0.26
1ppn-all-1sec,42,127,2.11,1.72,0.39
1ppn-all-1sec,42,128,2.22,1.79,0.43
1ppn-all-1sec,42,129,2.08,1.72,0.36
1ppn-all-1sec,42,130,2.14,1.72,0.42
1ppn-all-1sec,42,131,2.09,1.73,0.36
1ppn-all-1sec,42,132,2.1,1.76,0.34
1ppn-all-1sec,42,133,,,0.87
1ppn-all-1sec,43,1,2.61,1.95,0.66
1ppn-all-1sec,43,2,2.06,1.74,0.32
1ppn-all-1sec,43,3,2.04,1.72,0.32
1ppn-all-1sec,43,4,2.04,1.72,0.32
1ppn-all-1sec,43,5,2.17,1.81,0.36
1ppn-all-1sec,43,6,2.22,1.84,0.38
1ppn-all-1sec,43,7,2.07,1.76,0.31
1ppn-all-1sec,43,8,2.11,1.74,0.37
1ppn-all-1sec,43,9,2.1,1.74,0.36
1ppn-all-1sec,43,10,2.06,1.74,0.32
1ppn-all-1sec,43,11,2.13,1.77,0.36
1ppn-all-1sec,43,12,2.22,1.9,0.32
1ppn-all-1sec,43,13,2.12,1.77,0.35
1ppn-all-1sec,43,14,2.03,1.74,0.29
1ppn-all-1sec,43,15,2.08,1.74,0.34
1ppn-all-1sec,43,16,2.07,1.72,0.35
1ppn-all-1sec,43,17,2.08,1.74,0.34
1ppn-all-1sec,43,18,2.08,1.77,0.31
1ppn-all-1sec,43,19,2.1,1.8,0.3
1ppn-all-1sec,43,20,2.06,1.72,0.34
1ppn-all-1sec,43,21,2.07,1.73,0.34
1ppn-all-1sec,43,22,2.12,1.77,0.35
1ppn-all-1sec,43,23,2.1,1.73,0.37
1ppn-all-1sec,43,24,2.09,1.74,0.35
1ppn-all-1sec,43,25,2.06,1.72,0.34
1ppn-all-1sec,43,26,2.12,1.79,0.33
1ppn-all-1sec,43,27,2.09,1.81,0.28
1ppn-all-1sec,43,28,2.09,1.75,0.34
1ppn-all-1sec,43,29,2.07,1.74,0.33
1ppn-all-1sec,43,30,2.06,1.76,0.3
1ppn-all-1sec,43,31,2.04,1.74,0.3
1ppn-all-1sec,43,32,2.12,1.76,0.36
1ppn-all-1sec,43,33,2.06,1.73,0.33
1ppn-all-1sec,43,34,2.06,1.74,0.32
1ppn-all-1sec,43,35,2.0,1.72,0.28
1ppn-all-1sec,43,36,2.1,1.78,0.32
1ppn-all-1sec,43,37,2.14,1.79,0.35
1ppn-all-1sec,43,38,2.01,1.73,0.28
1ppn-all-1sec,43,39,2.0,1.72,0.28
1ppn-all-1sec,43,40,2.04,1.72,0.32
1ppn-all-1sec,43,41,2.07,1.73,0.34
1ppn-all-1sec,43,42,2.05,1.74,0.31
1ppn-all-1sec,43,43,2.1,1.74,0.36
1ppn-all-1sec,43,44,2.07,1.73,0.34
1ppn-all-1sec,43,45,2.11,1.76,0.35
1ppn-all-1sec,43,46,2.07,1.73,0.34
1ppn-all-1sec,43,47,2.07,1.73,0.34
1ppn-all-1sec,43,48,2.1,1.75,0.35
1ppn-all-1sec,43,49,2.01,1.74,0.27
1ppn-all-1sec,43,50,2.05,1.75,0.3
1ppn-all-1sec,43,51,2.12,1.81,0.31
1ppn-all-1sec,43,52,2.12,1.75,0.37
1ppn-all-1sec,43,53,2.2,1.81,0.39
1ppn-all-1sec,43,54,2.06,1.73,0.33
1ppn-all-1sec,43,55,2.03,1.72,0.31
1ppn-all-1sec,43,56,2.04,1.73,0.31
1ppn-all-1sec,43,57,2.05,1.73,0.32
1ppn-all-1sec,43,58,2.05,1.73,0.32
1ppn-all-1sec,43,59,2.01,1.73,0.28
1ppn-all-1sec,43,60,2.09,1.76,0.33
1ppn-all-1sec,43,61,2.03,1.73,0.3
1ppn-all-1sec,43,62,2.06,1.72,0.34
1ppn-all-1sec,43,63,2.13,1.79,0.34
1ppn-all-1sec,43,64,2.11,1.79,0.32
1ppn-all-1sec,43,65,2.03,1.72,0.31
1ppn-all-1sec,43,66,2.08,1.75,0.33
1ppn-all-1sec,43,67,2.03,1.72,0.31
1ppn-all-1sec,43,68,2.04,1.72,0.32
1ppn-all-1sec,43,69,2.02,1.72,0.3
1ppn-all-1sec,43,70,2.02,1.72,0.3
1ppn-all-1sec,43,71,2.08,1.73,0.35
1ppn-all-1sec,43,72,2.05,1.73,0.32
1ppn-all-1sec,43,73,2.02,1.72,0.3
1ppn-all-1sec,43,74,2.1,1.75,0.35
1ppn-all-1sec,43,75,2.06,1.74,0.32
1ppn-all-1sec,43,76,2.07,1.78,0.29
1ppn-all-1sec,43,77,2.1,1.75,0.35
1ppn-all-1sec,43,78,2.19,1.77,0.42
1ppn-all-1sec,43,79,2.05,1.72,0.33
1ppn-all-1sec,43,80,2.12,1.78,0.34
1ppn-all-1sec,43,81,2.02,1.73,0.29
1ppn-all-1sec,43,82,2.1,1.8,0.3
1ppn-all-1sec,43,83,2.06,1.72,0.34
1ppn-all-1sec,43,84,2.06,1.72,0.34
1ppn-all-1sec,43,85,2.01,1.72,0.29
1ppn-all-1sec,43,86,2.05,1.72,0.33
1ppn-all-1sec,43,87,2.04,1.72,0.32
1ppn-all-1sec,43,88,2.04,1.73,0.31
1ppn-all-1sec,43,89,2.06,1.72,0.34
1ppn-all-1sec,43,90,2.08,1.73,0.35
1ppn-all-1sec,43,91,2.02,1.72,0.3
1ppn-all-1sec,43,92,2.07,1.72,0.35
1ppn-all-1sec,43,93,2.04,1.73,0.31
1ppn-all-1sec,43,94,2.05,1.73,0.32
1ppn-all-1sec,43,95,2.08,1.73,0.35
1ppn-all-1sec,43,96,2.06,1.72,0.34
1ppn-all-1sec,43,97,2.06,1.74,0.32
1ppn-all-1sec,43,98,2.05,1.73,0.32
1ppn-all-1sec,43,99,2.01,1.74,0.27
1ppn-all-1sec,43,100,2.12,1.76,0.36
1ppn-all-1sec,43,101,2.01,1.75,0.26
1ppn-all-1sec,43,102,2.08,1.74,0.34
1ppn-all-1sec,43,103,2.03,1.77,0.26
1ppn-all-1sec,43,104,2.31,2.03,0.28
1ppn-all-1sec,43,105,2.08,1.74,0.34
1ppn-all-1sec,43,106,2.07,1.75,0.32
1ppn-all-1sec,43,107,2.11,1.72,0.39
1ppn-all-1sec,43,108,2.07,1.72,0.35
1ppn-all-1sec,43,109,2.15,1.76,0.39
1ppn-all-1sec,43,110,2.09,1.73,0.36
1ppn-all-1sec,43,111,2.22,1.84,0.38
1ppn-all-1sec,43,112,2.14,1.73,0.41
1ppn-all-1sec,43,113,2.14,1.79,0.35
1ppn-all-1sec,43,114,2.18,1.74,0.44
1ppn-all-1sec,43,115,2.1,1.72,0.38
1ppn-all-1sec,43,116,2.12,1.73,0.39
1ppn-all-1sec,43,117,2.02,1.73,0.29
1ppn-all-1sec,43,118,2.05,1.73,0.32
1ppn-all-1sec,43,119,2.08,1.73,0.35
1ppn-all-1sec,43,120,2.1,1.75,0.35
1ppn-all-1sec,43,121,2.08,1.73,0.35
1ppn-all-1sec,43,122,2.04,1.75,0.29
1ppn-all-1sec,43,123,2.07,1.72,0.35
1ppn-all-1sec,43,124,2.04,1.77,0.27
1ppn-all-1sec,43,125,2.07,1.76,0.31
1ppn-all-1sec,43,126,2.06,1.75,0.31
1ppn-all-1sec,43,127,2.18,1.78,0.4
1ppn-all-1sec,43,128,2.17,1.82,0.35
1ppn-all-1sec,43,129,2.12,1.76,0.36
1ppn-all-1sec,43,130,2.11,1.72,0.39
1ppn-all-1sec,43,131,2.06,1.72,0.34
1ppn-all-1sec,43,132,3.0,1.72,1.28
1ppn-all-1sec,43,133,,,1.31
1ppn-all-1sec,44,1,2.6,1.93,0.67
1ppn-all-1sec,44,2,2.01,1.75,0.26
1ppn-all-1sec,44,3,2.01,1.74,0.27
1ppn-all-1sec,44,4,2.01,1.74,0.27
1ppn-all-1sec,44,5,2.17,1.81,0.36
1ppn-all-1sec,44,6,2.19,1.86,0.33
1ppn-all-1sec,44,7,2.13,1.78,0.35
1ppn-all-1sec,44,8,2.08,1.74,0.34
1ppn-all-1sec,44,9,2.05,1.75,0.3
1ppn-all-1sec,44,10,2.05,1.74,0.31
1ppn-all-1sec,44,11,2.13,1.79,0.34
1ppn-all-1sec,44,12,2.15,1.87,0.28
1ppn-all-1sec,44,13,2.14,1.77,0.37
1ppn-all-1sec,44,14,2.02,1.74,0.28
1ppn-all-1sec,44,15,2.1,1.74,0.36
1ppn-all-1sec,44,16,2.07,1.73,0.34
1ppn-all-1sec,44,17,2.06,1.73,0.33
1ppn-all-1sec,44,18,2.17,1.8,0.37
1ppn-all-1sec,44,19,2.11,1.83,0.28
1ppn-all-1sec,44,20,2.06,1.74,0.32
1ppn-all-1sec,44,21,2.09,1.75,0.34
1ppn-all-1sec,44,22,2.1,1.76,0.34
1ppn-all-1sec,44,23,2.08,1.74,0.34
1ppn-all-1sec,44,24,2.02,1.74,0.28
1ppn-all-1sec,44,25,2.07,1.74,0.33
1ppn-all-1sec,44,26,2.14,1.78,0.36
1ppn-all-1sec,44,27,2.13,1.79,0.34
1ppn-all-1sec,44,28,2.15,1.79,0.36
1ppn-all-1sec,44,29,2.02,1.73,0.29
1ppn-all-1sec,44,30,2.14,1.78,0.36
1ppn-all-1sec,44,31,2.14,1.73,0.41
1ppn-all-1sec,44,32,2.15,1.77,0.38
1ppn-all-1sec,44,33,2.03,1.73,0.3
1ppn-all-1sec,44,34,2.1,1.73,0.37
1ppn-all-1sec,44,35,2.07,1.72,0.35
1ppn-all-1sec,44,36,2.13,1.79,0.34
1ppn-all-1sec,44,37,2.12,1.8,0.32
1ppn-all-1sec,44,38,2.1,1.75,0.35
1ppn-all-1sec,44,39,2.08,1.73,0.35
1ppn-all-1sec,44,40,2.02,1.73,0.29
1ppn-all-1sec,44,41,2.09,1.73,0.36
1ppn-all-1sec,44,42,2.08,1.74,0.34
1ppn-all-1sec,44,43,2.08,1.74,0.34
1ppn-all-1sec,44,44,2.07,1.74,0.33
1ppn-all-1sec,44,45,2.1,1.74,0.36
1ppn-all-1sec,44,46,2.09,1.73,0.36
1ppn-all-1sec,44,47,2.06,1.74,0.32
1ppn-all-1sec,44,48,2.12,1.78,0.34
1ppn-all-1sec,44,49,2.12,1.77,0.35
1ppn-all-1sec,44,50,2.1,1.75,0.35
1ppn-all-1sec,44,51,2.16,1.8,0.36
1ppn-all-1sec,44,52,2.18,1.77,0.41
1ppn-all-1sec,44,53,2.12,1.77,0.35
1ppn-all-1sec,44,54,2.09,1.73,0.36
1ppn-all-1sec,44,55,2.06,1.73,0.33
1ppn-all-1sec,44,56,2.09,1.74,0.35
1ppn-all-1sec,44,57,2.09,1.74,0.35
1ppn-all-1sec,44,58,2.06,1.73,0.33
1ppn-all-1sec,44,59,2.09,1.73,0.36
1ppn-all-1sec,44,60,2.08,1.76,0.32
1ppn-all-1sec,44,61,2.11,1.75,0.36
1ppn-all-1sec,44,62,2.12,1.76,0.36
1ppn-all-1sec,44,63,2.09,1.76,0.33
1ppn-all-1sec,44,64,2.17,1.82,0.35
1ppn-all-1sec,44,65,2.07,1.74,0.33
1ppn-all-1sec,44,66,2.01,1.73,0.28
1ppn-all-1sec,44,67,2.08,1.73,0.35
1ppn-all-1sec,44,68,2.05,1.73,0.32
1ppn-all-1sec,44,69,2.07,1.73,0.34
1ppn-all-1sec,44,70,2.07,1.75,0.32
1ppn-all-1sec,44,71,2.01,1.73,0.28
1ppn-all-1sec,44,72,2.06,1.73,0.33
1ppn-all-1sec,44,73,2.07,1.73,0.34
1ppn-all-1sec,44,74,2.11,1.76,0.35
1ppn-all-1sec,44,75,2.0,1.73,0.27
1ppn-all-1sec,44,76,2.24,1.82,0.42
1ppn-all-1sec,44,77,2.12,1.74,0.38
1ppn-all-1sec,44,78,2.15,1.74,0.41
1ppn-all-1sec,44,79,2.09,1.73,0.36
1ppn-all-1sec,44,80,2.15,1.8,0.35
1ppn-all-1sec,44,81,2.12,1.81,0.31
1ppn-all-1sec,44,82,6.52,6.17,0.35
1ppn-all-1sec,44,83,1.99,1.72,0.27
1ppn-all-1sec,44,84,2.09,1.73,0.36
1ppn-all-1sec,44,85,2.09,1.75,0.34
1ppn-all-1sec,44,86,2.11,1.74,0.37
1ppn-all-1sec,44,87,2.06,1.73,0.33
1ppn-all-1sec,44,88,2.06,1.74,0.32
1ppn-all-1sec,44,89,2.02,1.74,0.28
1ppn-all-1sec,44,90,2.07,1.73,0.34
1ppn-all-1sec,44,91,2.01,1.74,0.27
1ppn-all-1sec,44,92,2.05,1.73,0.32
1ppn-all-1sec,44,93,2.07,1.73,0.34
1ppn-all-1sec,44,94,2.06,1.73,0.33
1ppn-all-1sec,44,95,2.09,1.76,0.33
1ppn-all-1sec,44,96,2.04,1.72,0.32
1ppn-all-1sec,44,97,2.13,1.78,0.35
1ppn-all-1sec,44,98,2.01,1.74,0.27
1ppn-all-1sec,44,99,2.11,1.76,0.35
1ppn-all-1sec,44,100,2.17,1.8,0.37
1ppn-all-1sec,44,101,6.8,6.53,0.27
1ppn-all-1sec,44,102,2.01,1.73,0.28
1ppn-all-1sec,44,103,2.05,1.74,0.31
1ppn-all-1sec,44,104,2.13,1.75,0.38
1ppn-all-1sec,44,105,2.07,1.73,0.34
1ppn-all-1sec,44,106,2.05,1.75,0.3
1ppn-all-1sec,44,107,2.07,1.73,0.34
1ppn-all-1sec,44,108,2.04,1.73,0.31
1ppn-all-1sec,44,109,2.07,1.74,0.33
1ppn-all-1sec,44,110,2.07,1.72,0.35
1ppn-all-1sec,44,111,2.08,1.73,0.35
1ppn-all-1sec,44,112,2.07,1.74,0.33
1ppn-all-1sec,44,113,2.05,1.74,0.31
1ppn-all-1sec,44,114,2.07,1.74,0.33
1ppn-all-1sec,44,115,2.06,1.74,0.32
1ppn-all-1sec,44,116,2.08,1.75,0.33
1ppn-all-1sec,44,117,2.02,1.73,0.29
1ppn-all-1sec,44,118,2.1,1.76,0.34
1ppn-all-1sec,44,119,2.02,1.73,0.29
1ppn-all-1sec,44,120,2.1,1.77,0.33
1ppn-all-1sec,44,121,2.07,1.81,0.26
1ppn-all-1sec,44,122,2.06,1.74,0.32
1ppn-all-1sec,44,123,2.12,1.75,0.37
1ppn-all-1sec,44,124,2.22,1.75,0.47
1ppn-all-1sec,44,125,2.05,1.73,0.32
1ppn-all-1sec,44,126,2.08,1.73,0.35
1ppn-all-1sec,44,127,2.05,1.75,0.3
1ppn-all-1sec,44,128,2.14,1.73,0.41
1ppn-all-1sec,44,129,2.08,1.74,0.34
1ppn-all-1sec,44,130,2.05,1.74,0.31
1ppn-all-1sec,44,131,2.29,1.73,0.56
1ppn-all-1sec,44,132,2.05,1.74,0.31
1ppn-all-1sec,44,133,,,1.14
1ppn-all-1sec,45,1,2.61,1.94,0.67
1ppn-all-1sec,45,2,2.07,1.74,0.33
1ppn-all-1sec,45,3,2.01,1.74,0.27
1ppn-all-1sec,45,4,2.09,1.73,0.36
1ppn-all-1sec,45,5,2.13,1.8,0.33
1ppn-all-1sec,45,6,2.22,1.84,0.38
1ppn-all-1sec,45,7,2.08,1.78,0.3
1ppn-all-1sec,45,8,2.08,1.74,0.34
1ppn-all-1sec,45,9,2.05,1.73,0.32
1ppn-all-1sec,45,10,2.1,1.74,0.36
1ppn-all-1sec,45,11,2.16,1.78,0.38
1ppn-all-1sec,45,12,2.19,1.86,0.33
1ppn-all-1sec,45,13,2.13,1.77,0.36
1ppn-all-1sec,45,14,2.02,1.74,0.28
1ppn-all-1sec,45,15,2.11,1.74,0.37
1ppn-all-1sec,45,16,2.08,1.73,0.35
1ppn-all-1sec,45,17,2.11,1.74,0.37
1ppn-all-1sec,45,18,2.13,1.78,0.35
1ppn-all-1sec,45,19,2.16,1.81,0.35
1ppn-all-1sec,45,20,2.1,1.74,0.36
1ppn-all-1sec,45,21,2.04,1.73,0.31
1ppn-all-1sec,45,22,2.13,1.76,0.37
1ppn-all-1sec,45,23,2.06,1.74,0.32
1ppn-all-1sec,45,24,2.05,1.74,0.31
1ppn-all-1sec,45,25,2.04,1.73,0.31
1ppn-all-1sec,45,26,2.16,1.78,0.38
1ppn-all-1sec,45,27,2.12,1.8,0.32
1ppn-all-1sec,45,28,2.12,1.76,0.36
1ppn-all-1sec,45,29,2.08,1.73,0.35
1ppn-all-1sec,45,30,2.07,1.78,0.29
1ppn-all-1sec,45,31,2.16,1.74,0.42
1ppn-all-1sec,45,32,2.21,1.77,0.44
1ppn-all-1sec,45,33,2.13,1.75,0.38
1ppn-all-1sec,45,34,2.07,1.73,0.34
1ppn-all-1sec,45,35,2.06,1.73,0.33
1ppn-all-1sec,45,36,2.12,1.78,0.34
1ppn-all-1sec,45,37,2.18,1.81,0.37
1ppn-all-1sec,45,38,2.09,1.75,0.34
1ppn-all-1sec,45,39,2.12,1.73,0.39
1ppn-all-1sec,45,40,2.08,1.73,0.35
1ppn-all-1sec,45,41,2.1,1.74,0.36
1ppn-all-1sec,45,42,2.09,1.73,0.36
1ppn-all-1sec,45,43,2.08,1.74,0.34
1ppn-all-1sec,45,44,2.04,1.74,0.3
1ppn-all-1sec,45,45,2.09,1.75,0.34
1ppn-all-1sec,45,46,2.07,1.73,0.34
1ppn-all-1sec,45,47,2.11,1.75,0.36
1ppn-all-1sec,45,48,2.13,1.78,0.35
1ppn-all-1sec,45,49,2.17,1.8,0.37
1ppn-all-1sec,45,50,2.07,1.74,0.33
1ppn-all-1sec,45,51,2.15,1.81,0.34
1ppn-all-1sec,45,52,2.21,1.78,0.43
1ppn-all-1sec,45,53,2.08,1.75,0.33
1ppn-all-1sec,45,54,2.09,1.74,0.35
1ppn-all-1sec,45,55,2.08,1.73,0.35
1ppn-all-1sec,45,56,2.09,1.74,0.35
1ppn-all-1sec,45,57,2.08,1.72,0.36
1ppn-all-1sec,45,58,2.05,1.74,0.31
1ppn-all-1sec,45,59,2.07,1.74,0.33
1ppn-all-1sec,45,60,2.08,1.73,0.35
